SN,MN,VC,Purchase-Price
Xi0004724250233,2306EPN60G,Xi2306EPN60G256Me,10990
Xi8962364980150,2306EPN60G,Xi2306EPN60G256Me,10990
Xi0822335696160,2306EPN60G,Xi2306EPN60G256Me,10990
Xi3076835294175,2306EPN60G,Xi2306EPN60G256Me,10990
Xi2144661789487,2306EPN60G,Xi2306EPN60G256Me,10990
Xi0116547670133,2306EPN60G,Xi2306EPN60G256Me,10990
Xi0987976827435,2306EPN60G,Xi2306EPN60G256Me,10990
Xi7264937685941,2306EPN60G,Xi2306EPN60G256Me,10990
Xi0642561076956,2306EPN60G,Xi2306EPN60G256Me,10990
Xi2517420882432,2306EPN60G,Xi2306EPN60G256Me,10990
Xi3185445965618,2306EPN60G,Xi2306EPN60G256Me,10990
Xi6229398481886,2306EPN60G,Xi2306EPN60G256Me,10990
Xi3065882516564,2306EPN60G,Xi2306EPN60G256Me,10990
Xi0619483476392,2306EPN60G,Xi2306EPN60G256Me,10990
Xi8744797835518,2306EPN60G,Xi2306EPN60G256Me,10990
Xi0464987446774,2306EPN60G,Xi2306EPN60G256Me,10990
Xi9606376280612,2306EPN60G,Xi2306EPN60G256Me,10990
Xi0157005406730,2306EPN60G,Xi2306EPN60G256Me,10990
Xi6542188816085,2306EPN60G,Xi2306EPN60G256Me,10990
Xi8867852482386,2306EPN60G,Xi2306EPN60G256Me,10990
Xi2709942029263,2306EPN60G,Xi2306EPN60G256Me,10990
Xi1648747728437,2306EPN60G,Xi2306EPN60G256Me,10990
Xi7872976438030,2306EPN60G,Xi2306EPN60G256Me,10990
Xi3591544341391,2306EPN60G,Xi2306EPN60G256Me,10990
Xi5644929486744,2306EPN60G,Xi2306EPN60G256Me,10990
Xi8594932795983,2306EPN60G,Xi2306EPN60G256Me,10990
Xi9966918940847,2306EPN60G,Xi2306EPN60G256Me,10990
Xi8628570599538,2306EPN60G,Xi2306EPN60G256Me,10990
Xi1903786314550,2306EPN60G,Xi2306EPN60G256Me,10990
Xi2497048431889,2306EPN60G,Xi2306EPN60G256Me,10990
Xi6495851044131,2306EPN60G,Xi2306EPN60G256Me,10990
Xi6680112131639,2306EPN60G,Xi2306EPN60G256Me,10990
Xi9265933163547,2306EPN60G,Xi2306EPN60G256Me,10990
Xi9992089954179,2306EPN60G,Xi2306EPN60G256Me,10990
Xi3197653952966,2306EPN60G,Xi2306EPN60G256Me,10990
Xi3722827860859,2306EPN60G,Xi2306EPN60G256Me,10990
Xi4606060178100,2306EPN60G,Xi2306EPN60G256Me,10990
Xi6205739718627,2306EPN60G,Xi2306EPN60G256Me,10990
Xi4884595445238,2306EPN60G,Xi2306EPN60G256Me,10990
Xi0726962354344,2306EPN60G,Xi2306EPN60G256Me,10990
Xi7621805479781,2306EPN60G,Xi2306EPN60G256Me,10990
Xi6565213580610,2306EPN60G,Xi2306EPN60G256Me,10990
Xi8813810784958,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi4655219489945,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi5953927211855,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi3024273841296,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi1705574852987,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi8576036460177,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi0031276540404,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi6777575800963,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi4196722229284,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi1083087406763,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi8411522701161,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi4518050976685,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi0603697663759,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi9012537364166,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi6300065367477,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi4893234957605,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi1550916793309,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi6749538085431,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi7109850872525,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi4481450067499,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi8556361864319,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi5734401290113,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi1091099648753,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi3350771676440,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi2654578522139,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi7277096936267,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi7491648719097,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi0800279364748,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi9890383870049,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi9878752214073,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi3896822706598,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi4320394469507,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi9551694089454,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi4715581253604,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi2955629549529,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi5554953203671,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi0672129605173,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi8986611730164,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi5892332950457,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi8764111028482,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi6935732649778,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi2115866218745,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi7027459933758,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi7517406811552,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi0447221908965,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi3130578250234,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi9579417112867,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi6926466806500,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi1383048944466,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi2152823634024,2306EPN60G,Xi2306EPN60G256Bl,10990
Xi8400017208794,2210132G,Xi2210132G128Ce,24990
Xi2089275413057,2210132G,Xi2210132G128Ce,24990
Xi3568595458689,2210132G,Xi2210132G128Ce,24990
Xi3307580647508,2210132G,Xi2210132G128Ce,24990
Xi9834359722706,2210132G,Xi2210132G128Ce,24990
Xi5291540047885,2210132G,Xi2210132G128Ce,24990
Xi3759013055973,2210132G,Xi2210132G128Ce,24990
Xi9799957206758,2210132G,Xi2210132G128Ce,24990
Xi0923690500212,2210132G,Xi2210132G128Ce,24990
Xi8493934258645,2210132G,Xi2210132G128Ce,24990
Xi6432582685748,2210132G,Xi2210132G128Ce,24990
Xi7430576981545,2210132G,Xi2210132G128Ce,24990
Xi0523850037534,2210132G,Xi2210132G128Ce,24990
Xi9485487612889,2210132G,Xi2210132G128Ce,24990
Xi2130931593918,2210132G,Xi2210132G128Ce,24990
Xi8667133939157,2210132G,Xi2210132G128Ce,24990
Xi9892066024832,2210132G,Xi2210132G128Ce,24990
Xi9205929997248,2210132G,Xi2210132G128Ce,24990
Xi5721063438050,2210132G,Xi2210132G128Ce,24990
Xi1440263076797,2210132G,Xi2210132G128Ce,24990
Xi2792436480002,2210132G,Xi2210132G128Ce,24990
Xi1398743361460,2210132G,Xi2210132G128Ce,24990
Xi1735211347929,2210132G,Xi2210132G128Ce,24990
Xi2600625334704,2210132G,Xi2210132G128Ce,24990
Xi5070020373274,2210132G,Xi2210132G128Ce,24990
Xi6866620617524,2210132G,Xi2210132G128Ce,24990
Xi9688713298688,2210132G,Xi2210132G128Ce,24990
Xi7855673035477,2210132G,Xi2210132G128Ce,24990
Xi7364380526094,2210132G,Xi2210132G128Ce,24990
Xi9468267354273,2210132G,Xi2210132G128Ce,24990
Xi5343110392423,2210132G,Xi2210132G128Ce,24990
Xi2396462043018,2210132G,Xi2210132G128Ce,24990
Xi7454814256151,2210132G,Xi2210132G128Ce,24990
Xi2984248497136,2210132G,Xi2210132G128Ce,24990
Xi0484427010899,2210132G,Xi2210132G128Ce,24990
Xi2594048075129,2210132G,Xi2210132G128Ce,24990
Xi3575851895224,2210132G,Xi2210132G128Ce,24990
Xi8621706507865,2210132G,Xi2210132G128Ce,24990
Xi6955658623615,2210132G,Xi2210132G128Ce,24990
Xi6613193753288,2210132G,Xi2210132G128Ce,24990
Xi8541098856799,2210132G,Xi2210132G128Ce,24990
Xi1828501440762,2210132G,Xi2210132G128Ce,24990
Xi8864298002749,2210132G,Xi2210132G128Ce,24990
Xi2290054968237,2210132G,Xi2210132G128Ce,24990
Xi8842558814977,2210132G,Xi2210132G128Ce,24990
Xi1059599953785,2210132G,Xi2210132G128Ce,24990
Xi4002028137858,2210132G,Xi2210132G128Ce,24990
Xi7516164992400,2210132G,Xi2210132G128Ce,24990
Xi9262700436404,2210132G,Xi2210132G128Ce,24990
Xi8963889504256,2210132G,Xi2210132G128Ce,24990
Xi4637897081902,2210132G,Xi2210132G128Ce,24990
Xi8737494539543,2210132G,Xi2210132G128Ce,24990
Xi1241701842323,2210132G,Xi2210132G128Ce,24990
Xi4571117801601,2210132G,Xi2210132G128Ce,24990
Xi3355032513496,2210132G,Xi2210132G128Ce,24990
Xi8426752354503,2210132G,Xi2210132G128Ce,24990
Xi0550803059174,2210132G,Xi2210132G128Ce,24990
Xi8663300830761,2210132G,Xi2210132G128Ce,24990
Xi8284002318296,2210132G,Xi2210132G128Ce,24990
Xi3561829860549,2210132G,Xi2210132G128Ce,24990
Xi8234943468254,2210132G,Xi2210132G128Ce,24990
Xi1042270719292,2210132G,Xi2210132G128Ce,24990
Xi2189546041112,2210132G,Xi2210132G128Ce,24990
Xi2404387919648,2210132G,Xi2210132G128Ce,24990
Xi0695208013038,2210132G,Xi2210132G128Ce,24990
Xi5392120660426,2210132G,Xi2210132G128Ce,24990
Xi2436958014109,2210132G,Xi2210132G128Ce,24990
Xi0543397738447,2210132G,Xi2210132G128Ce,24990
Xi0304039761338,2210132G,Xi2210132G128Ce,24990
Xi3021124204393,2210132G,Xi2210132G128Ce,24990
Xi9434414913060,2210132G,Xi2210132G128Ce,24990
Xi2748558538829,2210132G,Xi2210132G128Ce,24990
Xi2014818203064,2210132G,Xi2210132G128Ce,24990
Xi7122413482206,2210132G,Xi2210132G128Ce,24990
Xi2213440748137,2210132G,Xi2210132G128Ce,24990
Xi4474052886385,2210132G,Xi2210132G128Ce,24990
Xi5587890885884,2210132G,Xi2210132G128Ce,24990
Xi7122061988623,2210132G,Xi2210132G128Ce,24990
Xi8246041877229,2210132G,Xi2210132G128Ce,24990
Xi2637276632541,2210132G,Xi2210132G128Ce,24990
Xi5795619685345,2210132G,Xi2210132G128Ce,24990
Xi8935526373152,2210132G,Xi2210132G128Ce,24990
Xi3269175744810,2210132G,Xi2210132G128Ce,24990
Xi2241299142857,2210132G,Xi2210132G128Ce,24990
Xi7740105703536,2210132G,Xi2210132G128Ce,24990
Xi9398241925455,2210132G,Xi2210132G128Ce,24990
Xi0916865559619,2210132G,Xi2210132G128Ce,24990
Xi2011946898750,2210132G,Xi2210132G128Ce,24990
Xi4178905803755,2210132G,Xi2210132G128Ce,24990
Xi0038894986637,2210132G,Xi2210132G128Ce,24990
Xi4023467251257,2210132G,Xi2210132G128Ce,24990
Xi9166817199909,2210132G,Xi2210132G128Ce,24990
Xi0944140834146,2210132G,Xi2210132G128Ce,24990
Xi6129630604763,2210132G,Xi2210132G128Ce,24990
Xi8634969401283,2210132G,Xi2210132G128Ce,24990
Xi0402563936556,2210132G,Xi2210132G128Ce,24990
Xi3141193873574,2210132G,Xi2210132G128Ce,24990
Xi1627206295827,2210132G,Xi2210132G128Ce,24990
Xi2300720209219,2210132G,Xi2210132G128Ce,24990
Xi4236900444907,2210132G,Xi2210132G128Ce,24990
Xi7508328015750,2210132G,Xi2210132G128Ce,24990
Xi9225410661658,2210132G,Xi2210132G128Ce,24990
Xi0807066263332,2210132G,Xi2210132G128Ce,24990
Xi0442093422016,2210132G,Xi2210132G128Ce,24990
Xi9800826068659,2210132G,Xi2210132G128Ce,24990
Xi4919393174469,2210132G,Xi2210132G128Ce,24990
Xi0021060950936,2210132G,Xi2210132G128Ce,24990
Xi0970270798804,2210132G,Xi2210132G128Ce,24990
Xi0098908761687,2210132G,Xi2210132G128Ce,24990
Xi2735616627203,2210132G,Xi2210132G128Ce,24990
Xi8701104120045,2210132G,Xi2210132G128Ce,24990
Xi0479052214026,2210132G,Xi2210132G128Ce,24990
Xi4971301497252,2210132G,Xi2210132G128Ce,24990
Xi3916768972934,2210132G,Xi2210132G128Ce,24990
Xi4422433184963,2210132G,Xi2210132G128Ce,24990
Xi3064106961494,2210132G,Xi2210132G128Ce,24990
Xi8983359496864,2210132G,Xi2210132G128Ce,24990
Xi1031685935079,2210132G,Xi2210132G128Ce,24990
Xi9221217957608,2210132G,Xi2210132G128Ce,24990
Xi7396602290328,2210132G,Xi2210132G128Ce,24990
Xi0078600768677,2210132G,Xi2210132G128Ce,24990
Xi7259883914316,2210132G,Xi2210132G128Ce,24990
Xi8371605570346,2210132G,Xi2210132G128Ce,24990
Xi0547903647308,2210132G,Xi2210132G128Ce,24990
Xi5113455728998,2210132G,Xi2210132G128Ce,24990
Xi9693657016281,2210132G,Xi2210132G128Ce,24990
Xi1662808629202,2210132G,Xi2210132G128Ce,24990
Xi7509356960781,2210132G,Xi2210132G128Ce,24990
Xi2355145998885,2210132G,Xi2210132G128Ce,24990
Xi2642936490585,2210132G,Xi2210132G128Ce,24990
Xi0436303030043,2210132G,Xi2210132G128Ce,24990
Xi3952934672687,2210132G,Xi2210132G128Ce,24990
Xi2196588057266,2210132G,Xi2210132G128Ce,24990
Xi5480049507926,2210132G,Xi2210132G128Ce,24990
Xi2157522867794,2210132G,Xi2210132G128Ce,24990
Xi2619660202251,2210132G,Xi2210132G128Ce,24990
Xi7726484777089,2210132G,Xi2210132G128Ce,24990
Xi5352710127676,2210132G,Xi2210132G128Ce,24990
Xi4564886946761,2210132G,Xi2210132G128Ce,24990
Xi0719275918682,2210132G,Xi2210132G128Ce,24990
Xi5181651709278,2210132G,Xi2210132G128Ce,24990
Xi8088360807774,2210132G,Xi2210132G128Ce,24990
Xi8409460385872,2210132G,Xi2210132G128Ce,24990
Xi3533902198809,2210132G,Xi2210132G128Ce,24990
Xi9870613491896,2210132G,Xi2210132G128Ce,24990
Xi0243797079787,2210132G,Xi2210132G128Ce,24990
Xi5594199028633,2210132G,Xi2210132G128Ce,24990
Xi8281523496925,2210132G,Xi2210132G128Ce,24990
Xi6463617544590,2210132G,Xi2210132G128Ce,24990
Xi3721779100816,2210132G,Xi2210132G128Ce,24990
Xi9532723728507,2210132G,Xi2210132G128Mo,24990
Xi4884806929546,2210132G,Xi2210132G128Mo,24990
Xi5893948932292,2210132G,Xi2210132G128Mo,24990
Xi3081771312690,2210132G,Xi2210132G128Mo,24990
Xi9517241363350,2210132G,Xi2210132G128Mo,24990
Xi5852854838827,2210132G,Xi2210132G128Mo,24990
Xi3086913553054,2210132G,Xi2210132G128Mo,24990
Xi5812061413301,2210132G,Xi2210132G128Mo,24990
Xi4504772814410,2210132G,Xi2210132G128Mo,24990
Xi1998567631067,2210132G,Xi2210132G128Mo,24990
Xi1468368878111,2210132G,Xi2210132G128Mo,24990
Xi5600608882518,2210132G,Xi2210132G128Mo,24990
Xi3801294148747,2210132G,Xi2210132G128Mo,24990
Xi9071010318112,2210132G,Xi2210132G128Mo,24990
Xi5838804992109,2210132G,Xi2210132G128Mo,24990
Xi5027173626378,2210132G,Xi2210132G128Mo,24990
Xi8403124439994,2210132G,Xi2210132G128Mo,24990
Xi9044560181766,2210132G,Xi2210132G128Mo,24990
Xi9552588052329,2210132G,Xi2210132G128Mo,24990
Xi8709039290549,2210132G,Xi2210132G128Mo,24990
Xi9217427244787,2210132G,Xi2210132G128Mo,24990
Xi2385325496067,2210132G,Xi2210132G128Mo,24990
Xi3766369895526,2210132G,Xi2210132G128Mo,24990
Xi6666143475381,2210132G,Xi2210132G128Mo,24990
Xi6418149604831,2210132G,Xi2210132G128Mo,24990
Xi4870488571358,2210132G,Xi2210132G128Mo,24990
Xi8140083388633,2210132G,Xi2210132G128Mo,24990
Xi1861556890856,2210132G,Xi2210132G128Mo,24990
Xi8467706182829,2210132G,Xi2210132G128Mo,24990
Xi8829647215110,2210132G,Xi2210132G128Mo,24990
Xi4635304102361,2210132G,Xi2210132G128Mo,24990
Xi3438947804295,2210132G,Xi2210132G128Mo,24990
Xi8456938649642,2210132G,Xi2210132G128Mo,24990
Xi8279241981990,2210132G,Xi2210132G128Mo,24990
Xi8246140125400,2210132G,Xi2210132G128Mo,24990
Xi3556900287847,2210132G,Xi2210132G128Mo,24990
Xi2241399062236,2210132G,Xi2210132G128Mo,24990
Xi0400522286454,2210132G,Xi2210132G128Mo,24990
Xi8456786509423,2210132G,Xi2210132G128Mo,24990
Xi0438478708718,2210132G,Xi2210132G128Mo,24990
Xi4895096236250,2210132G,Xi2210132G128Mo,24990
Xi7862556075106,2210132G,Xi2210132G128Mo,24990
Xi6476598942862,2210132G,Xi2210132G128Mo,24990
Xi4705912893378,2210132G,Xi2210132G128Mo,24990
Xi8591981315157,2210132G,Xi2210132G128Mo,24990
Xi9375267449983,2210132G,Xi2210132G128Mo,24990
Xi1168922979845,2210132G,Xi2210132G128Mo,24990
Xi8240628381120,2210132G,Xi2210132G128Mo,24990
Xi8779796052401,2210132G,Xi2210132G128Mo,24990
Xi5825501373842,2210132G,Xi2210132G128Mo,24990
Xi1949815676610,2210132G,Xi2210132G256Ce,30990
Xi9422166202431,2210132G,Xi2210132G256Ce,30990
Xi5950637730680,2210132G,Xi2210132G256Ce,30990
Xi0870879641448,2210132G,Xi2210132G256Ce,30990
Xi2155548649344,2210132G,Xi2210132G256Ce,30990
Xi5347535584588,2210132G,Xi2210132G256Ce,30990
Xi3244243477030,2210132G,Xi2210132G256Ce,30990
Xi4549985073298,2210132G,Xi2210132G256Ce,30990
Xi8542008469473,2210132G,Xi2210132G256Ce,30990
Xi9054380757377,2210132G,Xi2210132G256Ce,30990
Xi3427860188659,2210132G,Xi2210132G256Ce,30990
Xi9048496904423,2210132G,Xi2210132G256Ce,30990
Xi0123283322922,2210132G,Xi2210132G256Ce,30990
Xi8390284991049,2210132G,Xi2210132G256Ce,30990
Xi4432913918003,2210132G,Xi2210132G256Ce,30990
Xi9735327688275,2210132G,Xi2210132G256Ce,30990
Xi9342927487053,2210132G,Xi2210132G256Ce,30990
Xi4276297554052,2210132G,Xi2210132G256Ce,30990
Xi7192381439373,2210132G,Xi2210132G256Ce,30990
Xi7425702234966,2210132G,Xi2210132G256Ce,30990
Xi7610942548836,2210132G,Xi2210132G256Ce,30990
Xi0593503100958,2210132G,Xi2210132G256Ce,30990
Xi4572745991486,2210132G,Xi2210132G256Ce,30990
Xi9987216795896,2210132G,Xi2210132G256Ce,30990
Xi0363366824189,2210132G,Xi2210132G256Ce,30990
Xi9305425110234,2210132G,Xi2210132G256Ce,30990
Xi2597799702771,2210132G,Xi2210132G256Ce,30990
Xi3992721889373,2210132G,Xi2210132G256Ce,30990
Xi3582240103264,2210132G,Xi2210132G256Ce,30990
Xi7034607682325,2210132G,Xi2210132G256Ce,30990
Xi9767879058596,2210132G,Xi2210132G256Ce,30990
Xi4886014438853,2210132G,Xi2210132G256Ce,30990
Xi6834540786537,2210132G,Xi2210132G256Ce,30990
Xi8064840746472,2210132G,Xi2210132G256Ce,30990
Xi1085673404412,2210132G,Xi2210132G256Ce,30990
Xi1609052618028,2210132G,Xi2210132G256Ce,30990
Xi6191945860009,2210132G,Xi2210132G256Ce,30990
Xi3205012604776,2210132G,Xi2210132G256Ce,30990
Xi1142190612274,2210132G,Xi2210132G256Ce,30990
Xi8916777344705,2210132G,Xi2210132G256Ce,30990
Xi3093634742345,2210132G,Xi2210132G256Ce,30990
Xi3358182769220,2210132G,Xi2210132G256Ce,30990
Xi5955501212909,2210132G,Xi2210132G256Ce,30990
Xi9599163243873,2210132G,Xi2210132G256Ce,30990
Xi3793251438329,2210132G,Xi2210132G256Ce,30990
Xi9673856179194,2210132G,Xi2210132G256Ce,30990
Xi7622980867977,2210132G,Xi2210132G256Ce,30990
Xi4886152198566,2210132G,Xi2210132G256Ce,30990
Xi9710831032676,2210132G,Xi2210132G256Ce,30990
Xi1432389093035,2210132G,Xi2210132G256Ce,30990
Xi6942588521440,2210132G,Xi2210132G256Ce,30990
Xi6290409235351,2210132G,Xi2210132G256Ce,30990
Xi7386604001672,2210132G,Xi2210132G256Ce,30990
Xi0370922623938,2210132G,Xi2210132G256Ce,30990
Xi1586148255268,2210132G,Xi2210132G256Ce,30990
Xi9997940416780,2210132G,Xi2210132G256Ce,30990
Xi4301945746362,2210132G,Xi2210132G256Ce,30990
Xi8683429511294,2210132G,Xi2210132G256Ce,30990
Xi5631058819676,2210132G,Xi2210132G256Ce,30990
Xi7830994025012,2210132G,Xi2210132G256Ce,30990
Xi0881298132386,2210132G,Xi2210132G256Ce,30990
Xi5401739768460,2210132G,Xi2210132G256Ce,30990
Xi7846151703618,2210132G,Xi2210132G256Ce,30990
Xi2297452925381,2210132G,Xi2210132G256Ce,30990
Xi6683309594204,2210132G,Xi2210132G256Ce,30990
Xi8581936060261,2210132G,Xi2210132G256Ce,30990
Xi7666179408663,2210132G,Xi2210132G256Ce,30990
Xi1429372754995,2210132G,Xi2210132G256Ce,30990
Xi8290400203833,2210132G,Xi2210132G256Ce,30990
Xi2677082760311,2210132G,Xi2210132G256Ce,30990
Xi5661213717906,2210132G,Xi2210132G256Ce,30990
Xi2208884948459,2210132G,Xi2210132G256Ce,30990
Xi3722648144055,2210132G,Xi2210132G256Ce,30990
Xi9830822220582,2210132G,Xi2210132G256Ce,30990
Xi3020692072301,2210132G,Xi2210132G256Ce,30990
Xi1118634131690,2210132G,Xi2210132G256Ce,30990
Xi2686987681823,2210132G,Xi2210132G256Ce,30990
Xi0755410506488,2210132G,Xi2210132G256Ce,30990
Xi8223720257058,2210132G,Xi2210132G256Ce,30990
Xi6668950304509,2210132G,Xi2210132G256Ce,30990
Xi5533386098247,2210132G,Xi2210132G256Ce,30990
Xi6808719764480,2210132G,Xi2210132G256Ce,30990
Xi1960065538346,2210132G,Xi2210132G256Ce,30990
Xi6327473792266,2210132G,Xi2210132G256Ce,30990
Xi3247231467311,2210132G,Xi2210132G256Ce,30990
Xi7447458340790,2210132G,Xi2210132G256Ce,30990
Xi5326786693249,2210132G,Xi2210132G256Ce,30990
Xi4899306250002,2210132G,Xi2210132G256Ce,30990
Xi7509541676274,2210132G,Xi2210132G256Ce,30990
Xi2003932061899,2210132G,Xi2210132G256Ce,30990
Xi0556773122541,2210132G,Xi2210132G256Ce,30990
Xi7809910592363,2210132G,Xi2210132G256Ce,30990
Xi3118815282397,2210132G,Xi2210132G256Ce,30990
Xi9441741016686,2210132G,Xi2210132G256Ce,30990
Xi1628585969787,2210132G,Xi2210132G256Ce,30990
Xi0855541169746,2210132G,Xi2210132G256Ce,30990
Xi7915767777483,2210132G,Xi2210132G256Ce,30990
Xi0347822320805,2210132G,Xi2210132G256Ce,30990
Xi3225367624528,2210132G,Xi2210132G256Ce,30990
Xi9732957347687,2210132G,Xi2210132G256Ce,30990
Xi7736847904223,2210132G,Xi2210132G256Ce,30990
Xi5625554096257,2210132G,Xi2210132G256Ce,30990
Xi2200506254915,2210132G,Xi2210132G256Ce,30990
Xi0285260107939,2210132G,Xi2210132G256Ce,30990
Xi8004094846008,2210132G,Xi2210132G256Ce,30990
Xi1348615845884,2210132G,Xi2210132G256Ce,30990
Xi1078963528749,2210132G,Xi2210132G256Ce,30990
Xi9967088986921,2210132G,Xi2210132G256Ce,30990
Xi6830477333995,2210132G,Xi2210132G256Ce,30990
Xi6754249170168,2210132G,Xi2210132G256Ce,30990
Xi6122075630681,2210132G,Xi2210132G256Ce,30990
Xi2139893337074,2210132G,Xi2210132G256Ce,30990
Xi6942603860963,2210132G,Xi2210132G256Ce,30990
Xi9412217990326,2210132G,Xi2210132G256Ce,30990
Xi1366881235373,2210132G,Xi2210132G256Ce,30990
Xi1747770649282,2210132G,Xi2210132G256Ce,30990
Xi2111891373492,2210132G,Xi2210132G256Ce,30990
Xi0721732929143,2210132G,Xi2210132G256Ce,30990
Xi1531205063664,2210132G,Xi2210132G256Ce,30990
Xi4178544997954,2210132G,Xi2210132G256Ce,30990
Xi6434935120361,2210132G,Xi2210132G256Ce,30990
Xi8553547359434,2210132G,Xi2210132G256Ce,30990
Xi0079094339564,2210132G,Xi2210132G256Ce,30990
Xi0273563952873,2210132G,Xi2210132G256Ce,30990
Xi0124316264182,2210132G,Xi2210132G256Ce,30990
Xi8616415793253,2210132G,Xi2210132G256Ce,30990
Xi9110352219093,2210132G,Xi2210132G256Ce,30990
Xi9734408047469,2210132G,Xi2210132G256Ce,30990
Xi9281470285604,2210132G,Xi2210132G256Ce,30990
Xi2751601435657,2210132G,Xi2210132G256Ce,30990
Xi3250264275832,2210132G,Xi2210132G256Ce,30990
Xi9665664516463,2210132G,Xi2210132G256Ce,30990
Xi5759398684479,2210132G,Xi2210132G256Ce,30990
Xi6916614783721,2210132G,Xi2210132G256Ce,30990
Xi0403785754535,2210132G,Xi2210132G256Ce,30990
Xi5515462367382,2210132G,Xi2210132G256Ce,30990
Xi0952668620213,2210132G,Xi2210132G256Ce,30990
Xi5306942566702,2210132G,Xi2210132G256Ce,30990
Xi3257833218175,2210132G,Xi2210132G256Ce,30990
Xi3578770513217,2210132G,Xi2210132G256Ce,30990
Xi5110823976645,2210132G,Xi2210132G256Ce,30990
Xi0033747894409,2210132G,Xi2210132G256Ce,30990
Xi2832627798149,2210132G,Xi2210132G256Ce,30990
Xi5090649568652,2210132G,Xi2210132G256Ce,30990
Xi6247317540511,2210132G,Xi2210132G256Ce,30990
Xi9816215020137,2210132G,Xi2210132G256Ce,30990
Xi9292754936710,2210132G,Xi2210132G256Ce,30990
Xi5791851875098,2210132G,Xi2210132G256Ce,30990
Xi6447783079148,2210132G,Xi2210132G256Ce,30990
Xi7211938847688,2210132G,Xi2210132G256Ce,30990
Xi9429226082862,2210132G,Xi2210132G256Mo,30990
Xi8471709267767,2210132G,Xi2210132G256Mo,30990
Xi0142027070134,2210132G,Xi2210132G256Mo,30990
Xi6890078718543,2210132G,Xi2210132G256Mo,30990
Xi0370201109786,2210132G,Xi2210132G256Mo,30990
Xi9407559945958,2210132G,Xi2210132G256Mo,30990
Xi3678122957531,2210132G,Xi2210132G256Mo,30990
Xi4163873471073,2210132G,Xi2210132G256Mo,30990
Xi7104510838888,2210132G,Xi2210132G256Mo,30990
Xi2953974540110,2210132G,Xi2210132G256Mo,30990
Xi1567645614370,2210132G,Xi2210132G256Mo,30990
Xi5501971424141,2210132G,Xi2210132G256Mo,30990
Xi0030796094420,2210132G,Xi2210132G256Mo,30990
Xi3817692915206,2210132G,Xi2210132G256Mo,30990
Xi0215643345489,2210132G,Xi2210132G256Mo,30990
Xi5906466747514,2210132G,Xi2210132G256Mo,30990
Xi7709420836961,2210132G,Xi2210132G256Mo,30990
Xi8926605506536,2210132G,Xi2210132G256Mo,30990
Xi5357785199510,2210132G,Xi2210132G256Mo,30990
Xi2414703401977,2210132G,Xi2210132G256Mo,30990
Xi0497260061335,2210132G,Xi2210132G256Mo,30990
Xi0497066534051,2210132G,Xi2210132G256Mo,30990
